CustomTimestamp,UserPrincipalName,ThreatType,ThreatInstance,Department,Country,Operation,Result
2026-01-20 09:25:33,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:19:55,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:20:06,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:05:01,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:16:47,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:08:43,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:28:01,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:00:55,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:09:39,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:25:08,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:09:44,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:01:40,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:21:04,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:29:20,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:15:49,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:29:52,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:14:22,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:29:55,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:21:41,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:20:38,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:28:11,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:08:50,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:07:08,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:22:41,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:04:21,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:00:51,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:17:56,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:06:57,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:11:41,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:25:34,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:02:16,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:47,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:23:23,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:36,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:20:06,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:13:33,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:20:52,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:02:41,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:03:07,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:03:35,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:04:58,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:24:37,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:18:34,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:02:05,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:17:19,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:05:15,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:24:56,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:17:56,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:16:58,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:11:23,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:22:05,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:22:06,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:19:17,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:29:29,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:16:18,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:01:57,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:16:55,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:03:06,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:00:19,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:44,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:21:30,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:07:24,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:31,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:24:19,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:10,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:23:55,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:33,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:17:33,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:09:39,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:18:03,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:13:28,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:04:19,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:24:58,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:25:40,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:01:34,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:07:55,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:21:56,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:02:43,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:35,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:10:32,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:05:41,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:23:09,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:28:19,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:20:32,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:11:12,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:17:12,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:18:39,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:16:48,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:26:26,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:07:28,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:27:51,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:13:29,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:11:50,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:13:10,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:05:54,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:17:26,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:00:36,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:07:25,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-20 09:08:16,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageWrite,Success
2026-01-21 09:54:09,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:13:30,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:09:40,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:45:09,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:39:02,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:26:08,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Denied
2026-01-21 09:50:10,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:03:11,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Denied
2026-01-21 09:25:01,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:12:45,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-21 09:11:30,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Denied
2026-01-21 09:54:02,amelia.williams@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_05,marketing,US,StorageDelete,Success
2026-01-13 11:45:41,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 11:19:07,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 16:14:08,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 12:04:02,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 17:05:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 15:24:47,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 18:29:58,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 14:53:08,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-13 15:37:08,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-13 10:48:31,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-13 21:51:58,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-13 15:58:35,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 14:05:42,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-14 17:43:05,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-14 11:02:40,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-14 20:11:02,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-14 14:43:03,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-14 21:25:27,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-14 14:34:25,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 13:27:18,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 20:06:45,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 14:38:39,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 19:49:26,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 11:26:38,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 12:24:46,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 21:17:18,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-14 12:35:08,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-15 18:36:48,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-15 13:07:09,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-15 19:44:00,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-15 14:18:11,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-15 21:19:15,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-15 16:47:51,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-15 10:24:34,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,TOR,StorageRead,Failed
2026-01-15 11:58:42,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-15 19:25:35,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-15 17:29:24,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-15 18:23:45,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-15 19:46:46,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-15 11:44:26,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,KP,StorageRead,Failed
2026-01-21 09:00:28,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:16:05,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:27:25,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:24:12,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:25:11,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:13:51,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:22:50,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:25:40,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:11:27,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:04:25,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:29:04,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:25:25,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:18:57,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:08:07,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:21:51,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:16:45,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:27:46,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:22:41,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:11:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:23:33,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:05:01,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:08:47,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:21:28,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:01:02,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:21:11,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:02:38,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:01:45,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:09:40,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:03:53,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:15:21,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:23:12,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:08:17,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:19:00,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:19:18,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:08:41,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:23:06,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:24:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:17:53,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:20:47,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:04:38,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:23:24,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:14:04,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:04:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:05:51,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:26:23,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:16:27,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:27:14,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
2026-01-21 09:13:20,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_06,it-sistemas,IT,StorageWrite,Success
