CustomTimestamp,UserPrincipalName,Department,Office,Country,Operation,Resource,Result,IP_Address,NetworkType,Device_ID,Resource_Criticality,UserProfile
2026-01-21 09:27:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_9.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:22:14,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_10.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:21:20,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_11.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:09:05,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_12.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:06:12,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_13.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:05:51,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_14.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:23:01,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_15.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:16:33,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_16.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:27:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_17.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:24:05,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_18.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:24:55,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_19.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:19:35,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_20.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:07:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_21.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:06:45,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_22.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:05:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_23.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:21:39,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_24.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:24:52,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_25.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:25:12,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_26.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:26:10,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_27.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:27:21,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_28.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:07:54,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_29.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:24:10,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_30.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:28:06,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_31.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:24:14,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_32.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:22:32,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_33.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:11:24,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_34.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:28:06,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_35.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:00:35,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_36.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:24:30,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_37.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:11:48,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_38.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:09:27,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_39.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:23:01,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_40.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:07:22,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_41.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:21:10,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_42.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:01:12,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_43.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:15:18,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_44.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:09:41,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_45.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:00:21,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_46.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:22:39,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_47.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:14:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_48.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:16:12,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_49.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:04:24,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_50.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:23:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_51.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:15:18,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_52.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:06:43,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_53.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:26:35,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_54.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:14:39,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_55.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:25:29,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_56.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:08:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_57.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:04:41,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_58.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:26:35,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_59.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:14:45,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_60.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:28:23,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_61.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:05:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_62.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:09:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_63.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:20:40,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_64.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:22:06,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_65.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:08:20,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_66.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:01:10,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_67.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:10:05,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_68.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:01:47,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_69.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:19:46,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_70.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:04:53,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_71.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:07:14,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_72.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:01:56,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_73.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:11:29,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_74.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:10:02,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_75.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:13:16,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_76.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:03:56,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_77.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:04:31,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_78.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:08:20,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_79.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:22:05,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_80.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:00:16,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_81.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:26:11,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_82.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:28:19,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_83.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:01:34,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_84.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:15:46,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_85.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:10:48,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_86.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:23:58,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/documento_87.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:21:19,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/nomina_88.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:07:15,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/base_datos_89.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:02:48,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_90.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:04:06,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_91.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:10:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_92.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:15:38,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_93.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:16:45,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_94.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:15:18,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_95.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:19:34,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/config_96.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:07:06,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/informe_97.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:21:34,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_98.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:29:25,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_99.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:05:29,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_100.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:22:33,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_101.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:04:52,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/contrato_102.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:27:09,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_103.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:09:10,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_104.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:15:58,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_105.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:18:56,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/expediente_106.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:07:21,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/presupuesto_107.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:23:30,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_108.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:26:33,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/estrategia_109.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:14:54,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/shared/backup_110.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,Low,Normal
2026-01-21 09:16:32,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/informe_1.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:14:20,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/contrato_2.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:07:16,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/nomina_3.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:25:08,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/expediente_4.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:08:07,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/estrategia_5.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:12:38,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/base_datos_6.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:25:47,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/nomina_7.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:08:37,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/informe_8.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:15:09,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/config_9.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:26:41,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/backup_10.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:12:54,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/contrato_11.locked,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:10:26,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/informe_12.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:16:40,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/presupuesto_13.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:20:38,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/documento_14.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:29:35,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/config_15.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:28:34,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/informe_16.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:27:15,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/config_17.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:24:44,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/expediente_18.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:21:12,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/expediente_19.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:24:24,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/documento_20.enc,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:17:36,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/documento_21.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:27:23,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/presupuesto_22.crypted,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
2026-01-21 09:15:17,lorenzo.romano@garciapablo933gmail.onmicrosoft.com,it-sistemas,Milan,IT,StorageWrite,/finanzas/facturas/estrategia_23.crypt,Success,10.4.1.98,Corporate,CORP-DEV-2047,High,Normal
